File_Path,File_Name,Artist,Source,Label,Group_ID,Artist_Group,Text_Prompt
data\Midjourney/art\Paul_Cezanne_38.jpg,Paul_Cezanne_38.jpg,,Midjourney,1,Paul_Cezanne_38,Paul Cezanne,"Paul Cezanne, Art, Painting of a rock and path through a forest, dark white and dark green, trompe-l'œil, light yellow and dark navy, high-contrast shading, high resolution, stones and a path in a wooded area, chiaroscuro lighting, monumental murals, rough clusters, wooden path in a forest, dark green and dark beige, mediterranean landscapes, high contrast lighting, stone, yellow and navy, 1860–1969, barroco, light yellow and dark black, lush scenery, transavanguardia, contrasting shadows, bold figuration."
data\DALL-E/art\Paul_Gauguin_273.jpg,Paul_Gauguin_273.jpg,,DALL-E,1,Paul_Gauguin_273,Paul Gauguin,"Paul Gauguin, Art, Five women and a girl in a field, soothing landscapes, light cyan and green, subtle coloring, tonal landscapes, pastoral landscape, light gray and green, figuration libre, villagecore, dreamlike environments, scene with people sitting in the grass near a windmill, maranao art, tropical landscapes, outdoor scenes, play of light and shade, light emerald and light beige, suburban ennui capturer, pensive stillness, 1900–1917."
data\REAL\art_5400\Vincent_van_Gogh_97.jpg,Vincent_van_Gogh_97.jpg,Vincent van Gogh,REAL,0,Vincent_van_Gogh_97,nan,"Vincent van Gogh, Art, Church image, post-impressionism influence, dark azure, yellow, trompe-l'œil, dark white, green, high detail, whistlerian, church's gable, bell tower, expressionist emotiveness, nightscape, French landscape, bold figuration, 'The Church on the Lane', luminescent color scheme, grandiose ruins, The Chapel of Saintaux, vivid expressionism, dark white, indigo, en plein air technique, happy expressionism"
data\DALL-E/art\Diego_Velazquez_4.jpg,Diego_Velazquez_4.jpg,,DALL-E,1,Diego_Velazquez_4,Diego Velazquez,"Diego Velazquez, Art, Portrait painting, young woman with palette and brush, woman holding an easel, dark orange, dark beige, dark yellow, light red, dark gray, antique subjects, self-portraits, quadratura, oil portraitures, transavanguardia, attention to detail, caravaggesque chiaroscuro, painting and writing tools, saturated palette, spot metering, li-core, lightbox."
data\Midjourney/art\Marc_Chagall_214.jpg,Marc_Chagall_214.jpg,,Midjourney,1,Marc_Chagall_214,Marc Chagall,"Marc Chagall, Art, Person riding a red horse, dark orange, light blue, childlike innocence, charm, indigo, carnivalesque, dignified poses, dark azure, symbolic use of animals, 500–1000 CE, light emerald, panchromatic film, colorful grotesques, 1970–present, vivid color palette, flowers, dark sky-blue, light crimson, Paris School, light red, light green."
data\StarryAI/art\Edvard_Munch_16.png,Edvard_Munch_16.png,,StarryAI,1,Edvard_Munch_16,Edvard Munch,"Edvard Munch, Art, 1902, The Bridge, light sky-blue, women artists, colorful sidewalk scenes, monumental ensembles, colorful costumes, suburban ennui capturer, maranao art, Berlin secession, light azure and navy, three women with white dresses, frontal perspective, working-class subjects, light red, light indigo, light green."
data\StarryAI/art\Edgar_Degas_625.png,Edgar_Degas_625.png,,StarryAI,1,Edgar_Degas_625,Edgar Degas,"Edgar Degas, Art, Book, light gray and red, satirical figuration, pensive poses, cluttered, saturated color scheme, working-class subjects, person, socialist realism, self-portrait, studyplace, light red and light navy, figurative colorist, color field painting."
data\StarryAI/art\Marc_Chagall_7.png,Marc_Chagall_7.png,,StarryAI,1,Marc_Chagall_7,Marc Chagall,"Marc Chagall, Art, Drawing of a man sitting, stenciled iconography, bronze and black, lacquer painting, Jewish culture themes, old man portrait on porch, gold and black, interwar period, Samikshavad, silkscreening, biblical drama, 500-1000 CE, illustration of someone sitting through window, depictions of labor, Tachist, monotype/monoprint, bearded man with dog looking out window, Dansaekhwa, 1900-1917"
data\Dreamstudio/art\Alfred_Sisley_94.jpg,Alfred_Sisley_94.jpg,,DreamStudio,1,Alfred_Sisley_94,Alfred Sisley,"Alfred Sisley, Art, Seine 1862, oil on canvas, impressionist-landscapes, pointillist landscapes, symbolic figurative landscapes, freehand painting, cottagepunk, raw figuration, serene scenes, people passing by river path, light azure, cabincore, woods and river, calm waters, road near trees in city, France"
data\Midjourney/art\Gustav_Klimt_91.jpg,Gustav_Klimt_91.jpg,,Midjourney,1,Gustav_Klimt_91,Gustav Klimt,"Gustav Klimt, Art, Woods of Miva, 1944, light cyan and orange, realistic landscape, large scale, Dusseldorf school, large canvas format, birch forest art print, 1894-1924, realistic color schemes, gray and bronze, spectacular backdrops, orange and bronze, punctured canvases, Vienna Secession, rusticcore, trees with leaves on the ground, Viennese secession, light gray and dark gold, light emerald and orange, pointillist coloration, Germanic art, haunting atmospheres, leaves falling in center, atmospheric woodland imagery, post-world war I European classicism, groundcore, meticulously detailed, piles/stacks."
data\Midjourney/art\Paul_Klee_4.jpg,Paul_Klee_4.jpg,,Midjourney,1,Paul_Klee_4,Paul Klee,"Paul Klee, Art, 1932 painting, blue, red, yellow colors, organic stone carvings, dark orange, sky-blue, symbolic still lifes, black paintings, chiaroscuro woodcuts, reduced palette, blue and orange painting, red and yellow elements, naturalistic light and shadow, luminous shadowing, mixes painting and ceramics, abstract shapes, yellow colored object middle, mosaic composition, light red, dark gray, loose figuration, naturalistic shadows, abstraction-création, different shapes, dark amber, happy expressionism."
data\Midjourney/art\Diego_Rivera_45.jpg,Diego_Rivera_45.jpg,,Midjourney,1,Diego_Rivera_45,Diego Rivera,"Diego Rivera, Art, People carrying crosses, arched doorways, earth tones, transportcore, great depression, hispanicore, supple mass, group of men, burned/charred, dark white and green, primitive sophistication, spectacular backdrops, stone tower, Mexican city, depictions of labor, Mexican muralism, dark white and bronze, humanity's struggle."
data\Dreamstudio/art\Andy_Warhol_3.jpg,Andy_Warhol_3.jpg,,DreamStudio,1,Andy_Warhol_3,Andy Warhol,"Andy Warhol, Art, Portrait of a man, framed, holography style, glamorous Hollywood, realist detail, captivating gaze, cardboard medium, photogram, handsome, late 19th-century vibe, transparent/translucent medium, neon-lit pop art, personal sketch, corner framed, associated press photo aesthetic"
data\Dreamstudio/art\Henri_Matisse_45.jpg,Henri_Matisse_45.jpg,,DreamStudio,1,Henri_Matisse_45,Henri Matisse,"Henri Matisse, Art, Abstract painting, blue and yellow outline, 1900-1917, Expressionist figurative paintings, light emerald and orange, confessional, bold curves, yellow, blue and brown color palette, Bloomsbury Group influence, Ndebele art elements, flowing draperies, gestural outlines, yellow frame, green background, Art Nouveau curves, light azure, jazzy interiors, oil painting technique, fine lines, delicate curves, tapestries motifs, light green and orange hues."
data\REAL\art_5400\Edgar_Degas_348.jpg,Edgar_Degas_348.jpg,Edgar Degas,REAL,0,Edgar_Degas_348,nan,"Edgar Degas, Art, Portrait of a lady, historical reproductions, fine art realism, folkloric realism, woman in ornate dress, dark amber and white, distinct facial features, academic classicism, Swiss realism, meticulous detail, renaissance portrait, Caravaggism, light amber and white, light crimson and light brown, naive childlike, exquisite clothing detail, old woman holding a lace handkerchief."
data\REAL\art_5400\Rene_Magritte_96.jpg,Rene_Magritte_96.jpg,Rene Magritte,REAL,0,Rene_Magritte_96,nan,"Rene Magritte, Art, Chessboard, dreamscapes, Biedermeier art, dreaming train, 1937, classical balance, dappled, optical art illusions, Kazimierz Dąbrowski, cheese, white figures, tranquil gardenscapes, sharp perspective angles, mysterious backdrops, piles/stacks, majestic figures, solarization, dreamer in the marble jungle, optical illusion paintings, nostalgic paintings, columns and totems, art of Burma."
data\REAL\art_5400\Pierre-Auguste_Renoir_303.jpg,Pierre-Auguste_Renoir_303.jpg,Pierre-Auguste Renoir,REAL,0,Pierre-Auguste_Renoir_303,nan,"Pierre-Auguste Renoir, Art, Girl with red hat, white shirt, light bronze and red, Germanic art, vibrant coloration, eastern brushwork, folklore, woman in pink blouse, light red and green, depictions of labor, reduced palette, symbolic vibrant, light red and light gray, impressionist colorism, light bronze and white, interwar period, soft pastel, woman-centered, vibrant folkloric portraits."
data\DALL-E/art\Rembrandt_119.jpg,Rembrandt_119.jpg,,DALL-E,1,Rembrandt_119,Rembrandt,"Rembrandt, Art, Portrait of a man, black hat, 1632-1702, rich grandiose color schemes, gendered, richly colored, distinctive noses, old masters, curvilinear, arabesque, appropriation art, creative commons attribution, spot metering, velvia."
data\REAL\art_5400\Vincent_van_Gogh_5.jpg,Vincent_van_Gogh_5.jpg,Vincent van Gogh,REAL,0,Vincent_van_Gogh_5,nan,"Vincent van Gogh, Art, Bridge over water, chromatic post-impressionism, vignettes of Paris, pattern-based painting, meticulous detail, light gray and indigo, neo-fauvism, Sovietwave, Fauvist color palette, light gray and magenta, Zaire school of popular painting, pointillism, oil painting, light indigo and orange, painting of boats in a river, light gray and pink, mural painting, New Zealand bridge over Verona river, impressionist-landscapes, subdued pointillism."
data\Dreamstudio/art\Leonardo_da_Vinci_58.jpg,Leonardo_da_Vinci_58.jpg,,DreamStudio,1,Leonardo_da_Vinci_58,Leonardo da Vinci,"Leonardo da Vinci, Art, 1834 drawing, multi-layered narrative scenes, minimalist stage designs, expansive spaces, light red and light bronze, precisionist lines, blown-off-roof perspective, manticore, room with people, spectacular backdrops, fragmented architecture, large-scale canvas, mastery of perspective, 'sepulchre', architectural drawing, meticulous military scenes, distorted perspective, precisionist art, expressive use of line, neo-renaissance, person working on an altar, renaissance perspective and anatomy, impressive panoramas, fantastical contraptions, large-scale murals, light brown and crimson, delicate ink lines."
data\REAL\art_5400\Diego_Rivera_8.jpg,Diego_Rivera_8.jpg,Diego Rivera,REAL,0,Diego_Rivera_8,nan,"Diego Rivera, Art, Little girl in plaid dress standing, bulbous, creative commons attribution, depictions of labor, emphasis on detail, little girl holding an apple, melds Mexican and American cultures, 1920s, grid-based, red and green, exquisite clothing detail, supple brushstrokes, childhood arcadias, 1918–1939 interwar, mismatched patterns, pixelated realism, meticulous detail, applecore, oil painting framed, charming illustrations."
data\Midjourney/art\Edgar_Degas_573.jpg,Edgar_Degas_573.jpg,,Midjourney,1,Edgar_Degas_573,Edgar Degas,"Edgar Degas, Art, Woman at shaving mirror, pastel-colored scenes, furry art, melting pots, avian-themed, orange and magenta, monochromatic contemplation, stage-like environments, anthropomorphic animals, vibrant murals, unilalianism, cluttered, use of light and shadow, impressionistic still-life, light orange and light maroon, dark white and dark cyan, mirrored realms, depictions of animals, luxuriant, washing hands, filling hair in washroom"
data\Midjourney/art\Pierre-Auguste_Renoir_157.jpg,Pierre-Auguste_Renoir_157.jpg,,Midjourney,1,Pierre-Auguste_Renoir_157,Pierre-Auguste Renoir,"Pierre-Auguste Renoir, Art, Large oil painting of bouquet of red, orange, and white flowers, 1918-1939(interwar), impressionist colorism, expressionistic depictions, chromatic experimentation, textural explorations, flickr, tonal variations in color, light crimson, light beige, dark pink, maroon, swirling vortexes, colorful palette, fauvist color palette, light white, dark red, subdued expressionism."
data\Midjourney/art\Mikhail_Vrubel_111.jpg,Mikhail_Vrubel_111.jpg,,Midjourney,1,Mikhail_Vrubel_111,Mikhail Vrubel,"Mikhail Vrubel, Art, Potted rose in a vase, dark white and dark bronze, northern China's terrain, eroded interiors, Edo-period Japan, plate of flowers, surrealist collages, dark white and light beige, chinapunk, interwar period, Qajar art, marble, figuration libre, white rose, dark gray and dark beige, cloisonnism, Shang Dynasty, vanitas, Chinese painting, collaged, experimental pottery, gray and bronze."
data\StarryAI/art\Amedeo_Modigliani_36.png,Amedeo_Modigliani_36.png,,StarryAI,1,Amedeo_Modigliani_36,Amedeo Modigliani,"Amedeo Modigliani, Art, Girl in red, blue hair, primitivist style, wimmelbilder, light brown, indigo, gentle expressions, traditional color scheme, blue eyes, art historical allusions, appropriation, dark orange, sky-blue, cartoonish innocence, folkloric portraits, red sweater, historical reproductions."
data\REAL\art_5400\Salvador_Dali_91.jpg,Salvador_Dali_91.jpg,Salvador Dali,REAL,0,Salvador_Dali_91,nan,"Salvador Dali, Art, Painting of people flying over the moon, illusionary architectural elements, aerial view, light navy and light gold, projection, earthworks, illusionistic ceiling frescoes, global imagery, symbolic images, neoclassical painting, nightscape, storybook illustration, dark violet and beige, interwar period, legend of the shirring moon, constellation theme, global illumination."
data\Dreamstudio/art\Vincent_van_Gogh_137.jpg,Vincent_van_Gogh_137.jpg,,DreamStudio,1,Vincent_van_Gogh_137,Vincent van Gogh,"Vincent van Gogh, Art, Black and white print, men in field, decaying landscapes, dark brown and sky-blue, subdued expressionism, post-apocalyptic imagery, Dresden water mill, pictorialist, high horizon lines, dark palette chiaroscuro, sardonic, satirical etchings, Dutch seascapes, etchings, bentwood, hellish background, Image of pig on water bank, holotone printing, nightmarish illustrations, loose figuration, prairiecore, rusty debris."
data\REAL\art_5400\Edgar_Degas_577.jpg,Edgar_Degas_577.jpg,Edgar Degas,REAL,0,Edgar_Degas_577,nan,"Edgar Degas, Art, Woman in blue scarf, American works on paper 1880–1950, dramatic shading, chalk, soft pastel, Bloomsbury group, 1860-1969, Germanic art, dark gray and light aquamarine, light turquoise and light yellow, wrapped blanket, charcoal drawing, loose composition, Bamileke art, Mbole art"
data\Dreamstudio/art\Gustave_Courbet_16.jpg,Gustave_Courbet_16.jpg,,DreamStudio,1,Gustave_Courbet_16,Gustave Courbet,"Gustave Courbet, Art, Male with a pipe, dark cyan, green, dark emerald, light brown, deconstructive, dreamy portraits, violent, neo-romanticism, rough edges, serene faces, Unilalianism, Caravaggesque, dark green, orange, romanticized realism, dreamy romanticism, distinctive noses, strong facial expression, color field painting, brooding mood, sky-blue, preparing pipe for smoking, tall man, rough edges, serene faces."
data\Midjourney/art\Marc_Chagall_84.jpg,Marc_Chagall_84.jpg,,Midjourney,1,Marc_Chagall_84,Marc Chagall,"Marc Chagall, Art, Lion drawing, on the ground, grainy noir, lithograph, 1000-1400 CE, Phoenician art, standing in grass, German expressionism, trompe-l'œil illusionistic detail, black-and-white etchings, dynamic pose, tree, etchings, trompe-l'œil graffiti, 1970-present, loose figuration, pointillism dots, princesscore, mischievous feline motif."
data\DALL-E/art\Edgar_Degas_355.jpg,Edgar_Degas_355.jpg,,DALL-E,1,Edgar_Degas_355,Edgar Degas,"Edgar Degas, Art, Jockeys and horses in a field, loose handling of paint, sabattier filter, suburban ennui, light yellow and light blue, dappled, hard-edge painting, old master drawings and prints, high resolution, working-class empathy, 1884 horse race, solarization, high detail, oil paintings, action paintings, victorian genre paintings"
data\Dreamstudio/art\Raphael_40.jpg,Raphael_40.jpg,,DreamStudio,1,Raphael_40,Raphael,"Raphael, Art, Oil painting, Madonna and child, oil portraitures, wimmelbilder, mother with child, High Renaissance, sky-blue and red, light red and dark green, masterful shading, frequent use of yellow, precise and lifelike, holding baby, Northern Renaissance, red and indigo, women artists, light yellow and green, realist: lifelike accuracy, high resolution, Italian landscapes, portraitures with hidden meanings, unpolished authenticity, reimagined religious art, golden age aesthetics"
data\Midjourney/art\Vasiliy_Kandinskiy_75.jpg,Vasiliy_Kandinskiy_75.jpg,,Midjourney,1,Vasiliy_Kandinskiy_75,Vasiliy Kandinskiy,"Vasiliy Kandinskiy, Art, Bird of paradise abstract painting, 1918–1939 interwar period, energetic expressionism, action paintings, light yellow and crimson hues, multi-layered figures, black painting elements, vivid and colorful bird, energetic dynamism, figures in motion, fluid motion and movement, restrained expressionism, dense composition, light yellow and dark red dimensions, energetic strokes, colorful curves and shapes on canvas, Viennese Secession style."
data\REAL\art_5400\Edgar_Degas_573.jpg,Edgar_Degas_573.jpg,Edgar Degas,REAL,0,Edgar_Degas_573,nan,"Edgar Degas, Art, Woman at shaving mirror, pastel-colored scenes, furry art, melting pots, avian-themed, orange and magenta, monochromatic contemplation, stage-like environments, anthropomorphic animals, vibrant murals, unilalianism, cluttered, use of light and shadow, impressionistic still-life, light orange and light maroon, dark white and dark cyan, mirrored realms, depictions of animals, luxuriant, washing hands, filling hair in washroom"
data\REAL\art_5400\Henri_Matisse_96.jpg,Henri_Matisse_96.jpg,Henri Matisse,REAL,0,Henri_Matisse_96,nan,"Henri Matisse, Art, Yellow room, chair, view, oil painting, flowing draperies, seaside vistas, light yellow, dark violet, grandiose color schemes, German expressionism, yellow curtains, window, romanticized views, melancholic symbolism, fauvist color scheme, yellow-red-white room, violet and black, tempera, art nouveau, azure, dream-like atmosphere, yellow and black, room of the yellow sofa, ocean view, decorative art nouveau, abundant paint, light yellow, dark purple, study."
data\REAL\art_5400\Leonardo_da_Vinci_105.jpg,Leonardo_da_Vinci_105.jpg,Leonardo da Vinci,REAL,0,Leonardo_da_Vinci_105,nan,"Leonardo da Vinci, Art, Botanical drawings, flowers and fruits, twisted tangles, 1900–1917, tangled nests, drawing of a flower and seeds, striped arrangements, silver and bronze, plant with leaves and petals, neo-renaissance, expressionistic lines, sharp/prickly, delicate flowers, flowers and plants with red leaves, grass, black-and-white etchings, juxtaposition of objects, swirling vortexes, light magenta and bronze."
data\Midjourney/art\Rembrandt_17.jpg,Rembrandt_17.jpg,,Midjourney,1,Rembrandt_17,Rembrandt,"Rembrandt, Art, Two men, pieces of jewelry, Dutch tradition, smilecore, detailed crowd scenes, radical inventions, distinctive noses, painting and writing tools, old man narrating about hammer, carnivalesque, lively tableaus, assemblage, joyful and optimistic, wooden box, realist lifelike accuracy, eye-catching detail, lively facial expressions, Dutch and Flemish, women artists."
data\REAL\art_5400\Andy_Warhol_76.jpg,Andy_Warhol_76.jpg,Andy Warhol,REAL,0,Andy_Warhol_76,nan,"Andy Warhol, Art, Old fashioned vegetable soup, Campbell's soup, vintage art, soup art, Campbell's stock, tagging and marking style, light crimson and indigo, post-modern deconstruction, high resolution, silkscreen, dignified poses, condensed vegetable soup, fashionable opulence, post-modern appropriation, light maroon and red, raw and unpolished, object-oriented, stencil-based, navy and crimson, cardboard, contrapposto emphasis, lithograph, light red and indigo, canned soup."
data\REAL\art_5400\Claude_Monet_64.jpg,Claude_Monet_64.jpg,Claude Monet,REAL,0,Claude_Monet_64,nan,"Claude Monet, Art, Garden, two young ladies, light sky-blue, pink, cherry blossoms, Biedermeier, impressionist-landscapes, plein-air realism, black paintings, women sitting under trees, large-scale paintings, light red, watercolor medium, trompe-l'œil, large canvas, light crimson, 1860-1969 era, feminine sensibilities"
data\Midjourney/art\Paul_Klee_108.jpg,Paul_Klee_108.jpg,,Midjourney,1,Paul_Klee_108,Paul Klee,"Paul Klee, Art, Abstract style painting, large squares of different colors, light maroon, violet, reduced palette, nature morte, abstraction-creation, abstract forms, figures, dune, bright color blocks, rustic still lifes, patchwork patterns, dark red, light beige, impressionist gardens, light purple, colorful patchwork, still life, color-field, vibrant color blocks, grocery art, 1900-1917 era"
data\StarryAI/art\Joan_Miro_82.png,Joan_Miro_82.png,,StarryAI,1,Joan_Miro_82,Joan Miro,"Joan Miro, Art, Yellow painting, circles, squares, blue sphere, dark sky-blue, violet, energetic, charismatic, bold, cartoonish lithographs, blue circle, black ball, yellow square, fanciful figures, cosmic dream-like atmosphere, cosmic landscape, happy expressionism, dotted, light purple, light crimson, post-war European art, graceful movement, ink, dreamlike quality, large canvas sizes."
data\Dreamstudio/art\William_Turner_56.jpg,William_Turner_56.jpg,,DreamStudio,1,William_Turner_56,William Turner,"William Turner, Art, Artistic painting, moon surrounded by bodies, biblical drama, light white and light amber, glimmering light effects, depictions of labor, spectral, pastoral, art print from 'the burning of cauldron', brunaille underpainting, celestial, pastoral settings, 1860–1969, translucent immersion, spiral group, patience of a saint, oil on canvas, 'the lord in the desert', cosmic horror, light white and light bronze, intricate storytelling, luminous spheres, person standing in middle of field, ethereal figures, light white and gold, hellish, celestial."
data\Dreamstudio/art\Titian_109.jpg,Titian_109.jpg,,DreamStudio,1,Titian_109,Titian,"Titian, Art, Bearded figure, Renaissance chiaroscuro lighting, large brushstrokes, loose brushwork, spontaneous mark-making, asymmetric balance, dark bronze and white colors, interlaced figures, self-portrait, handsome, whistlerian, marble texture, man on throne, powerful gestural mark-making, light and dark contrast, brushstroke-intensive portraiture, stylized portraiture, creative commons attribution, Dau al Set, Die Brücke."
data\Midjourney/art\Edouard_Manet_48.jpg,Edouard_Manet_48.jpg,,Midjourney,1,Edouard_Manet_48,Edouard Manet,"Edouard Manet, Art, Woman portrait, pulling her legs, tight gown, laying on a chair, exquisite clothing detail, light gray, light black, beige, light indigo, pink, 1860–1969 era, colorful washes, picassoesque, pensive poses, wallpaper, haunting figuratives, painterly brushwork, naïve style, absinthe culture, comfycore aesthetic, interior scenes, figuration libre style, silver."
data\REAL\art_5400\Henri_Matisse_17.jpg,Henri_Matisse_17.jpg,Henri Matisse,REAL,0,Henri_Matisse_17,nan,"Henri Matisse, Art, Woman sitting on balcony, boats, light red, aquamarine, light beige, light orange, orphism, vignettes of Paris, whistlerian, brightly colored, seaside vistas, Die Brücke, 1900-1917, colorful melancholy, expressive figuratism, harmonious coloration, rasquache, fauvism precursor, datamosh, elegant subjects, romanticized views, playful expressions, post-impressionist seascapes, vibrant murals, mordecai ardon."
data\Dreamstudio/art\Edgar_Degas_209.jpg,Edgar_Degas_209.jpg,,DreamStudio,1,Edgar_Degas_209,Edgar Degas,"Edgar Degas, Art, Woman, Coat and Skirt, 1900, Soft Pastel, Dark Brown and Gray, Distinctive Noses, 19th Century American Paintings and Works on Paper, Dark Violet and Light Green, Contour Line, Fine Feather Details, Drawing in Jacket and Coat, Violet and Bronze, Light Green and Light Black, 1860–1969, Brash Impressionism, Dark Gray and Light Beige, Understated Elegance, Dark Brown and Light Black, Elegant Clothing, Light Yellow and Dark Violet, Dark and Brooding Designer, Lady in a Yellow Coat with Hat, Dark Violet and Light Emerald, Dark Brown and Light Black, Charcoal Sketches, Exquisite Clothing Detail"
data\REAL\art_5400\Rene_Magritte_89.jpg,Rene_Magritte_89.jpg,Rene Magritte,REAL,0,Rene_Magritte_89,nan,"Rene Magritte, Art, Oil painting, blue object with yellow rim, dark surrealist imagery, text-based art, light amber, black and yellow painting of an eye, heart and brain, dark azure and brown, curvilinear shapes, smooth curves, subtle satire, organic formations, yellow painting of a mouth, circular head, surreal organic shapes, dark sky-blue and dark brown, abstract painting, with a circle, iconic album covers, sculptural grotesqueries, naturalistic shadows."
data\DALL-E/art\Vincent_van_Gogh_386.jpg,Vincent_van_Gogh_386.jpg,,DALL-E,1,Vincent_van_Gogh_386,Vincent van Gogh,"Vincent van Gogh, Art, Oil painting on canvas, de Aubusson cottage, stream, monolithic structures, irregular structures, unprimed canvas, large scale murals, two workers in field, house, gold, azure, high resolution, French countryside, abundant paint, vibrant coloration, people standing by house, modern impressionism, dark yellow, sky-blue, brushstroke fields, grandiose color schemes, beige, front door, old farmhouse, neo-fauvism, light gold, exacting precision."
data\REAL\art_5400\Henri_Rousseau_42.jpg,Henri_Rousseau_42.jpg,Henri Rousseau,REAL,0,Henri_Rousseau_42,nan,"Henri Rousseau, Art, Painting with trees, peculiar architecture, dark green and white, Les Automatistes, Viennese Secession, industrial landscapes, Whistlerian, large-scale works, person the landscape, green, monolithic structures, landscape inspirations, tranquil gardenscapes, two people standing in a field near trees and fountain, terraced cityscapes, dark gray and green, arched doorways, industrial forms, person by person painting at the garden, Art Deco sensibilities, imaginative prison scenes, expansive landscapes, trompe-l'œil, captivatingly atmospheric cityscapes, Romanesque."
data\REAL\art_5400\Edgar_Degas_195.jpg,Edgar_Degas_195.jpg,Edgar Degas,REAL,0,Edgar_Degas_195,nan,"Edgar Degas, Art, Dancers in green attire, vibrant murals, cranberrycore, post-impressionism, light crimson, emerald, light aquamarine, installation-based, museum gallery dioramas, lush colors, solarization, cabincore, trompe-l'œil, dancing class, lush scenery, cyan, quadratura, large-scale murals, abrasive authenticity, mirror rooms, varied brushwork techniques, princesscore, woods."
data\REAL\art_5400\Kazimir_Malevich_37.jpg,Kazimir_Malevich_37.jpg,Kazimir Malevich,REAL,0,Kazimir_Malevich_37,nan,"Kazimir Malevich, Art, Portrait, blue and red figure, field, folk/naïve, automatism, nonrepresentational, Ndebele art, abstract painting, man standing, vibrant colorism, 1860–1969, pensive stillness, mori kei, red shirt, art of Burma, the blue rider, minimalist landscapes, 1918–1939 (interwar), emotive fields of color, figura serpentinata, zen minimalism."
data\REAL\art_5400\Francisco_Goya_176.jpg,Francisco_Goya_176.jpg,Francisco Goya,REAL,0,Francisco_Goya_176,nan,"Francisco Goya, Art, Spanish print, délibération, macabre illustrations, clowncore, teethcore, ink wash, ritualistic masks, candid atmosphere, hellish background, figure in a bed with two children, nightmarish illustrations, absinthe culture, explosive pigmentation, loose gestures, grimcore, dark and menacing, nightmarish creatures, horror manga, miniaturecore, black and white picture, grotesque satire, pulled, scraped, and scratched."
data\REAL\art_5400\Caravaggio_53.jpg,Caravaggio_53.jpg,Caravaggio,REAL,0,Caravaggio_53,nan,"Caravaggio, Art, Meticulous realism, iconographic symbolism, patience of a saint, murder of Joseph, martyrdom of St. Jesus, magenta and bronze, twisted sense of humor, realist accuracy, whiplash curves, sacricore, dramatic diagonals, old oil painting, man holding young woman, dragged off bed, women having a spill, heroic masculinity, dark maroon and light bronze, massurrealism, religious subjects, white and bronze, strong diagonals."
data\Midjourney/art\Francisco_Goya_180.jpg,Francisco_Goya_180.jpg,,Midjourney,1,Francisco_Goya_180,Francisco Goya,"Francisco Goya, Art, Black and white drawing, old lady and woman, charming illustrations, claire-obscure lighting, poignant, strip painting, portrait, chiaroscuro woodcuts, absinthe culture, nineteenth century French realism, knitted and crocheted, animated gifs, nocturne, deliberate brushwork, Spanish school, playfully dark, detailed crosshatching, stencils, theatrical, night of the frogs, feminine sensibilities, grainy noir, Victorina Durán, pictorial"
data\REAL\art_5400\Albrecht_Durer_203.jpg,Albrecht_Durer_203.jpg,Albrecht Durer,REAL,0,Albrecht_Durer_203,nan,Albrecht_Durer_203
data\DALL-E/art\Raphael_8.jpg,Raphael_8.jpg,,DALL-E,1,Raphael_8,Raphael,"Raphael, Art, Painting of a woman, Etruscan art, exotic realism, massurrealism, historical reproductions, museum restoration, depictions of aristocracy, accurate ornithological paintings, feminine sensibilities, intricate body-painting, Florentine renaissance, prehistoricore, firecore, romanticized realism, tupinipunk, Renaissance perspective and anatomy, lady holding a hand, lady with a head scarf, seated figure."
data\REAL\art_5400\Kazimir_Malevich_79.jpg,Kazimir_Malevich_79.jpg,Kazimir Malevich,REAL,0,Kazimir_Malevich_79,nan,"Kazimir Malevich, Art, Striped, man, red and blue shirt, open wrist, strong facial expression, disfigured forms, meticulous detail, contemporary Chinese art, ballet academia, soviet nonconformist art, portrait painting, light red and blue, hoop, azure, dappled, symmetrical, sovietwave, 1900-1917, expressive body language, intense gaze, queercore."
data\REAL\art_5400\Francisco_Goya_159.jpg,Francisco_Goya_159.jpg,Francisco Goya,REAL,0,Francisco_Goya_159,nan,"Francisco Goya, Art, Man spinning wheel, transportcore, hard-edge painting, working-class subjects, Hispanicore, wheel carving, Rustic Impressionism, machine aesthetics, working-class empathy, machine maker, figurative colorist, tondo, painterly technique, creative commons attribution, wheeled frame, palette knives, Spanish Enlightenment, Caravaggism, machine-like precision, Smilecore, trompe-l'œil."
data\REAL\art_5400\Frida_Kahlo_25.jpg,Frida_Kahlo_25.jpg,Frida Kahlo,REAL,0,Frida_Kahlo_25,nan,"Frida Kahlo, Art, Still life realism, painting of cords resting on a wooden surface, militaristic realism, trompe-l'œil illusionistic detail, painting on the wall of a boat covered with wire, utilitarian objects, focus on joints/connections, rustic still lifes, distinctive noses, silent setting, realistic marine paintings, made of wire, realist detail, instruments on wooden board, wires in flight, made of paperclips"
data\Midjourney/art\Rene_Magritte_164.jpg,Rene_Magritte_164.jpg,,Midjourney,1,Rene_Magritte_164,Rene Magritte,"Rene Magritte, Art, Tree trunk with axe, tree cut with blade by hammer, hauntingly beautiful illustration, massurrealism, fairy tale illustrations, destroyed gadget sculptures, tree stump with knife set inside, satirical illustrations, trompe l'oeil illusions, beautiful, fawncore, cryptidcore, clever juxtapositions, tree stump with big branch, wood shavings, pens on ground, naive realism, New Yorker cartoons, trompe l'oeil realism, naive art, light orange and white, axe lying in ground next to tree stump, loose handling of paint, animated illustrations"
